"Date";"agilient_tech";"abbvie";"amerisource_bergen";"abbot_labs";"align";"amgen";"baxter";"becton_dickinson";"biogen";"bio_rad_labs";"briston_myers_squibb";"boston_scientific";"cardinal_health";"cigna";"centene";"cooper";"charles_river_laboratories";"catalent_inc";"cvs_health_corp";"quest_diagonistcs";"danaher";"davita";"dexcom";"elevance_health";"edwards_lifesciences";"gilead";"hca";"hologic";"henry_schein";"humana";"idexx_labels";"illumina";"incyte";"iqvia_holdings";"intuitive_surgical";"j_j";"laboratory_america";"eli_lilly";"mckesson";"medtronic";"molina_healthcare";"merck_co";"mettler_toledo";"pfizer";"perkin_elmer";"regeneron_pharma";"steris";"resmed";"stryker";"bio_techne";"teleflex";"thermo_fisher_scientific";"universal_health_service";"united_health";"vertex";"viatris";"waters";"west_pharmaceutical";"dentsply";"zimmer_biomet";"zoetis_inc"
2015-09-21;35,69;59,39;105,28;43,3;57,01;147,09;35,95;139,11;297,16;138,86;62,72;16,72;83;142,09;31,39;154,86;70,56;27,4;100,91;67,3;65,5;76,02;24,97;149,57;23,6;105,74;82,24;41,76;68,47;188,84;76,45;200,19;118,66;76,65;56,1;93,13;118,84;87,59;201,3;70,24;78,02;48,61;292,33;30,73;46,84;529,38;50,27;63,7;99,61;23,71;135,12;126,33;138,99;123,94;118,19;48,16;121,19;56,64;53,11;98,19;44,5
2015-09-18;35,74;61,22;106,1;43,33;57,42;150,59;36,25;138,33;314,67;138,93;64,34;16,75;83,63;141,62;31,18;152,98;72,1;28,28;99,03;66,9;65,34;74,99;25;146,86;23,79;108,44;82,48;41,61;68,67;187,89;76,64;208,88;125,93;77,57;56,83;93,39;119,4;88,49;203,73;70,33;77,92;49,71;293,45;31,14;47,37;550,36;51;63,53;99,22;23,76;136,7;125,78;137,23;122,47;124,16;49,59;122,16;56,9;52,86;99,2;45,12
2015-09-17;36,4;59,86;106,78;44,24;58,45;153,91;36,35;139,8;325,3;139,85;62,19;17,2;84,77;142,75;31,93;150,54;73,5;28,63;101,34;68,16;66,8;75,77;25,48;150,27;23,6;111,61;86,02;41,99;69,03;188,59;77,92;210,06;130,11;78,44;57,69;94,84;120,45;89,98;204,7;70,81;79,95;51,45;303,14;31,74;49,03;550,97;51,25;63,83;100,56;24,08;138,01;128,23;139,01;123,26;135,19;49,37;124,07;57,5;53,55;100,89;46,01
2015-09-16;36,52;59,51;106,29;43,86;56,6;151,18;36,21;138,87;319,56;139,57;61,61;17,11;85,36;142,59;31,93;149,93;72,14;28,53;101,54;67,92;67,66;75,82;24,37;151,15;23,43;111,03;85,2;41,52;68,29;187,62;76,96;205,29;130,8;77,44;57,17;94,61;119,89;84,45;204,24;70,12;81,35;51,37;299,86;31,45;48,63;540,99;50,9;63,77;100,6;23,93;138,08;126,28;136,32;121,15;133,66;49,01;124,5;56,96;53,07;100,74;44,51
2015-09-15;36,15;59,2;105,56;43,81;56,52;152,14;36,25;137,18;319,86;140,02;60,09;17,08;85,08;140,69;31,66;148,59;70,98;28,28;101,6;66,7;67;75,15;24,18;148,24;23,42;111,05;85,84;41,14;67,7;187,69;76,94;205,71;131,47;76,94;57,09;94,4;119,94;82,96;200,41;69,93;80,85;51,06;296,4;31,44;48,41;541,45;50,9;64,1;99,85;24,18;137,65;125,09;135,31;120,03;135,45;49,56;124,68;57,24;54,35;99,97;45,06
2015-09-14;35,55;58,94;104,62;43,17;55,61;151;35,97;136,26;316,23;137,89;59,17;16,73;84,31;139,34;31,6;147,8;70,56;28,05;100,16;66,08;65,76;74,77;23,93;145,87;23,17;109,35;84,98;40,46;67,75;187;75,7;206,02;128,21;75,61;56,73;93,32;118,29;81,89;196,61;68,73;80,08;49,91;294,5;31,01;47,76;531,4;50,95;64,07;98,76;23,95;136,28;122,16;135,26;117,8;134,85;49,06;124,16;56,91;53,62;99,04;44,47
2015-09-11;35,96;59,35;104,34;43,41;55,55;153,21;36,02;135,98;315,37;139,56;59,22;16,89;85,01;139,62;31,71;149,66;70,93;28,33;101,52;65,62;65,82;75;24,35;147,09;23,19;109,63;84,69;40,11;67,62;187,32;76,35;206,41;131,01;75,89;57,26;92,93;118,52;81,8;197,64;69,9;80,75;49,67;299,77;31,25;47,94;533,3;51,48;64,66;99,65;23,86;137,65;122,9;133,21;118,7;134,06;48,65;124,59;57,48;52,59;100,2;45
2015-09-10;35,86;59,58;102,03;43,12;55,19;153,14;36,07;135,2;312,62;138,73;58,75;16,78;83,01;137,46;30,96;148,57;70,07;28,18;100,8;65,46;65,22;74,64;24,11;143,94;23,03;107,25;85,28;39,39;67,42;185,21;75,33;199,95;124,5;74,42;56,84;92,72;117,52;80,84;195,11;70,01;79,05;50,27;290,96;30,92;47,45;531,22;50,72;64,69;98,3;23,69;134,44;122,03;134,7;116,77;132;47,8;122,9;56,76;52,29;100,1;44,34
2015-09-09;35,54;59,26;100,75;43,23;54,97;151,08;36,31;135,9;303,48;138,81;58,03;16,63;81,24;139,75;30,73;148,79;69,11;28,7;100,23;65,6;65,49;74,74;22,71;145,6;22,92;103,82;85,97;38,94;67,18;185,15;74,35;196,74;118,2;73,99;56,66;92,22;117,5;81,09;192,85;69,59;77,08;49,52;298,09;30,3;47,35;527,35;50,41;63,85;97,29;23,32;132,78;121,62;135,04;115,08;129,95;47,56;121,68;55,92;51,7;101,23;43,95
2015-09-08;36,21;60,57;101,05;44,04;55,4;154,56;36,51;138,02;308,74;138,4;58,99;16,95;82,25;141,05;30,93;148,92;69,56;29,31;102,14;66,3;66,34;75,46;22,76;146,43;23,28;104,9;87,42;39,67;68,3;184,98;74,76;198,42;120,13;74,35;57,85;93,94;118,59;82,88;195,39;70,8;76,35;50,24;298,25;30,84;48,23;542,76;51,91;65,07;98,57;23,59;132,21;123,69;137,8;116,09;133,11;48,72;123,55;56,59;52,41;102,69;44,89
2015-09-04;35,06;59,77;98,99;43,07;54,28;147,02;36,14;134,32;302,26;136,43;57,3;16,24;80,55;139,38;29,98;150,87;67,31;28,03;100,12;65,17;64,87;74,55;22,08;142,05;22,68;102,06;85,41;38,53;66,64;181,52;72,56;193,16;115,88;72,78;56,49;91,31;116,39;80,32;192,82;68,98;73,73;49,19;288,99;29,74;47,35;499,99;51,17;63,5;95,34;23,06;128,92;121,17;135,02;112,36;126,99;48,05;120,01;55,04;51,2;100,46;44,01
2015-09-03;35,75;61,58;100;44,14;55,13;149,23;37,05;136,53;301,63;137,61;58,75;16,53;81,15;141,62;29,92;161,31;67,59;28,51;101,59;66,93;65,85;75,44;22;142,95;22,92;101,91;86,4;38,43;67,58;182,16;72,97;195,45;116,07;74,34;57,08;92,64;117,52;81,6;194,97;69,98;73,7;50,2;296,27;30,23;47,95;508,51;51,63;64,23;96,68;23,01;129,17;122,77;135,19;113,99;126,53;47,42;122,67;55,34;51,67;102,09;44,53
2015-09-02;35,53;60,98;100,28;44,24;55,1;152,29;37,4;136,72;304,21;137,02;59,61;16,51;81,65;139,34;30,09;162,4;67,95;31,54;101,11;66,56;65,39;75,12;22,34;140,47;23,17;104,27;85,47;37,88;67,69;181,7;72,91;198,11;123,28;73,84;56,79;93,35;116,38;81,81;197;71,55;73,2;50,52;297,18;30,31;47,56;518,78;51,91;63,78;96,9;23,25;128,1;122,78;136,34;114,23;129;48,62;122,22;55,65;51,75;101,63;45,12
2015-09-01;34,75;60,5;99,27;43,57;53,94;147,46;37,23;134,89;292,5;134,48;58,2;16,09;80,23;139;29,66;159,41;66,57;31,01;100,27;65,7;64,26;74,05;21,95;138,06;22,58;101,49;84,32;37,22;66,28;179,25;70,54;193,13;115,12;71,9;55,94;92,09;115,75;79,8;195,78;69,53;72,67;50,09;286,79;29,73;46,42;496,42;50,75;62,31;95,46;22,99;126,55;121,45;131,78;112,63;124,04;48,29;118,36;54,69;50,74;100,65;43,98
2015-08-31;36,31;62,41;100,04;45,29;56,6;151,78;38,45;141,02;297,3;139,33;59,47;16,74;82,27;140,79;30,86;162,42;68,89;31,79;102,4;67,8;65,95;75,64;23,54;141,05;23,48;105,07;86,62;38,81;68,41;182,79;71,47;197,61;116,19;74,51;56,77;93,98;117,81;82,35;197,58;72,29;74,59;51,35;296,55;30,54;48,68;513,5;51,94;64,05;98,65;23,62;130,8;125,37;137,14;115,7;127,52;49,59;121,38;55,85;52,41;103,56;44,87
2015-08-28;36,51;63,98;100,87;46,02;57,27;155,89;38,75;142,83;303,69;139,52;60,61;17,07;83,39;137,87;31,26;164,74;70,38;32,16;104,18;68,89;66,74;76,29;23,55;140,56;24,12;107,78;88,82;39,76;69,7;184,01;73,21;201,7;119,93;75,24;57,14;95,17;119,61;83,19;200,8;73,56;76,27;52,8;300,2;30,96;49,48;536,7;52,47;64,69;99,69;24;132,49;126,52;140,37;117,28;134,05;50,37;124,81;56,86;53,26;104,37;45,78
2015-08-27;36,64;64,51;101,15;45,64;56,82;155,72;38,59;142,95;304,49;141,26;60,82;16,94;83,69;138,3;31,61;164,2;70,11;31,96;105,2;69,08;67,05;76,65;23,43;142,16;24,26;107,99;88,84;39,31;69,34;184,81;73,42;201,94;113,85;74,2;57,29;96,22;119,82;83,74;198,87;73,52;76,07;52,4;305,69;31,53;49,44;538;51,65;65,05;101,08;24,12;133,1;127,91;140,97;117,77;133,75;51,49;125,71;57,09;53,26;103,41;45,86
2015-08-26;35,62;63,14;100,61;43,98;55,95;153,98;37,67;139,94;298,25;137,72;60,03;16,37;83,55;137,55;31,43;161,27;68,39;31,57;102,87;67,71;65,69;76,12;22,88;142,16;23,36;106,96;86,95;38,72;68,64;180,73;71,93;195,7;108,49;73,32;56,49;95,11;117,8;81,1;197,89;72,24;74,54;51,89;298,95;30,74;48,04;535,47;51,81;62,9;98,81;23,88;127,82;125,26;136,9;113,46;130,11;51,13;122,67;57,76;52,65;101,02;44,25
2015-08-25;34,36;60,71;97,41;42,9;54,23;145,19;36,97;137,62;281,75;134,46;57,88;15,78;79,42;133,79;30,29;156,98;64,89;30,79;100;65,31;63,08;74,33;22,39;138,14;22,62;102,56;83,11;38;66,11;175,46;69,94;189,64;101,65;71,01;54,94;90,73;114,76;78,26;188,44;69,88;71,98;48,79;287,67;29,71;46,02;499,02;50,52;61,97;95,49;23,32;125,6;120,05;132,18;109,98;121,17;49,11;116,83;55,25;51,06;98,03;42,56
2015-08-24;34,68;63,45;98,53;43,7;54,55;147,64;37,17;138,2;278,35;134,8;58,65;15,85;78,98;135,75;30,41;157,5;65,77;30,8;100,21;67,31;63,7;74,08;21,37;140,68;22,32;100,66;84,31;38,03;66,66;175,18;70,86;191,77;97,37;70,24;54,53;92,82;115,37;80,73;197,8;70,91;72,68;51,48;291,08;30,46;45,95;504,58;49,54;61,96;95,61;23,66;125,32;121,67;132,85;110,43;119,27;49,81;117,77;54,63;51,55;99,57;43,53
2015-08-21;36,23;65,9;101,8;47,13;56,45;155,19;38,28;141,92;295,64;139,98;61,07;16,35;80,6;142,71;32,48;162,42;69,99;31,82;102,21;70,18;65,9;75,99;22,5;146,62;23,31;105,33;86,25;39,74;69,05;181,73;74,2;199,95;104,31;72,94;56,32;95,56;120,3;84,53;202,53;74,27;75,15;53,18;304,76;31,79;47,71;527,18;52,5;64,32;99,37;25,38;127,85;127,96;140,69;116,28;125,47;51,5;122,76;56,08;53,63;104,36;45,02
2015-08-20;37,51;67,48;103,37;48,53;58,02;161,15;39,61;143,58;309,9;142,68;62,71;16,87;82,26;145,24;33,28;166,47;71,68;32,7;106,02;70,98;67,27;78,53;22,64;147,86;23,82;112,39;87,05;40,87;71,31;186,09;75,83;200,43;107,52;74,04;57,14;98,79;122,16;87,33;210,49;76,49;75,13;54,3;311,29;32,75;49,14;546,65;53,93;65,57;102,52;25,93;131,33;132,34;141,14;119,79;132,91;53,03;125,82;57,16;55,49;104,88;46,38
2015-08-19;38,4;68,59;106,14;49,84;59,73;166,57;40,14;146,51;315,82;146,51;64,12;17,36;85,27;149,15;35,4;170,9;74,77;34,04;106,76;73,44;68,69;80,08;23,88;151,95;24,31;116,21;89,82;42,21;146,71;189,4;78,21;205,65;112,4;75,69;58,51;99,31;125,24;83,77;215,51;77,47;79,2;56,89;320,92;33,43;49,81;568,91;54,46;67,93;104,53;26,33;134,62;133,73;145,97;123,22;141,48;55,09;128,76;59,31;56,75;106,14;47,91
2015-08-18;39,02;68,86;104,95;50,44;60,52;167,72;40,59;147,08;312,13;148,21;64,28;17,56;84,8;148,49;36,28;175,02;75,14;34,01;108,46;73,5;69,36;80;24,16;153,3;24,21;117,06;90,48;42,6;147,31;190,53;78,4;207;113,97;76,03;58,86;99,37;125,16;83,39;215,51;78,09;80,37;56,89;325,11;33,67;50,54;569,67;54,89;68,89;104,31;26,45;135,19;135,32;145,45;125,5;139,76;55,75;128,92;60,13;57,19;105,97;47,73
2015-08-17;38,82;69,37;104,62;50,38;60,88;169,79;40,76;148,6;316,08;149,87;63,47;17,57;84,34;146,59;35,95;174;75,76;34,17;108,74;73,57;69,46;80,28;24,53;151,9;24,13;116,42;91,32;42,92;145,86;189,75;78,66;207,91;114,6;76,17;59,23;99,87;124,76;83,47;216,29;78,74;81,5;56,94;326,6;33,65;50,33;576,76;55,3;69,17;104,14;26,62;135,04;136,31;145,5;123,82;139,61;55,49;129,24;60,11;56,74;106,39;48,69
2015-08-14;38,65;68,65;103,94;50,23;60,57;167,72;40,9;148,27;312,61;146,25;63,08;17,43;84,27;144,12;34,72;173,29;75,28;33,13;107,67;72,72;68,91;80,28;24,55;149,3;23,88;115,6;91,4;42,45;145,1;186,51;77,61;208,07;105,8;75,08;58,87;98,81;124,06;83,91;215,28;77,58;78,19;56,43;322,03;33,48;50,52;576,3;55,85;68,73;103,64;26,41;133,82;135,02;143,09;121,02;136,88;54,36;128,82;59,39;56,79;105,53;47,47
2015-08-13;38,56;68,54;103,88;49,84;60,2;168,58;40,82;147,6;313,91;146,93;62,42;17,25;84,2;143,18;35,05;173,87;75,68;32,66;107,67;72,2;68,54;79,65;24,27;149,69;24,07;115,2;90,85;41,73;145,15;186,06;77,16;208,84;107,91;75;58,65;98,48;123,81;83,03;214,29;77,48;77,34;56,24;321,61;33,52;50,33;574,1;55,3;67,79;102,97;26,5;132,17;133,72;142,28;120,52;137,37;54,22;128,62;59,3;57,02;104,36;47,66
2015-08-12;38,89;68,75;104,38;50,09;60,83;170,62;40,82;147,93;316,73;146,92;62,39;17,31;85,05;143,35;34,59;173,78;76,12;32,97;108,32;72,39;68,43;79,95;23,95;149,47;24,02;116,25;90,88;41,9;144,76;186,09;77,13;207,36;107,28;75,04;58,81;98,71;123,95;83,38;215,18;77,39;75,45;55,55;319,41;33,53;50,08;579,25;55,18;68,13;103,13;26,63;132,03;134,71;142,09;121,2;137,64;55,36;129,62;59,33;57,29;103,68;47,86
2015-08-11;39,42;68,25;104,51;50,39;61,15;168,56;41,76;148,6;314,85;148,72;62,66;17,14;85,89;144,68;35,52;173,39;75,34;33,19;108,08;72,55;69,02;80,77;23,98;152,42;23,97;115,61;90,46;41,24;145,25;185,82;77,23;208,59;104,21;75,38;58,87;99,01;124,49;83,54;215,52;77,39;76,23;55,08;327,5;33,29;50,7;566,99;55,16;67,62;101,82;26,99;132,55;134,58;141,4;122,26;135,87;57,13;132,6;59,64;55,97;104,17;48,21
2015-08-10;40,47;69,21;104,65;50,66;61,7;170,6;42,04;150,3;314,94;151,39;63,89;17,33;85,73;145,68;35,84;175,6;74,9;33,61;108,62;73,64;69,69;81,05;22,57;152,33;24,08;116,58;91,43;41,51;145,77;186,26;77,47;211,77;103,94;76,14;59,14;99,79;125,19;83,51;217,34;77,62;76,56;55,7;334,12;33,52;51,59;581;55,44;67,98;102,19;27,24;134,41;137,18;143,28;122,48;139,63;57,53;133,9;59,86;56,2;103,43;48,39
2015-08-07;39,99;68,62;104,36;50,11;60,73;172,31;41,88;148,92;309;148,81;63,41;17,29;85,08;145,85;35,76;173,88;75,04;33,82;107,74;72,43;69,02;81,02;22,94;152,63;23,99;114,44;91,46;40,74;144,83;184,06;76,55;210,5;102;75,29;59,22;98,85;124,74;82,27;216,14;77,48;75,64;55,28;329,33;33,36;51,2;579,04;54,88;67,28;100,94;27,12;134,23;136,02;142,74;121,82;137,74;56,35;131,94;59,69;55,78;101,73;48,31
2015-08-06;40,12;69,24;104,75;50,32;60,94;169,66;41,93;150,19;316,6;144,71;63,54;17,42;84,78;146,8;35,24;175,1;73,96;33,78;108,12;73,89;69,4;81,14;23,33;152,44;24,05;115,3;91,38;40,42;144,97;184,52;75,21;209,66;104,35;76;58,23;99,07;125,5;82,7;218,39;77,41;76,32;55,71;327,1;33,34;51,62;582,47;54,83;68,09;101,32;27,48;133,73;136,92;142,52;122,04;139,44;55,4;131,54;59,81;55,73;101,69;48,28
2015-08-05;40,72;70,3;107,25;50,48;62,07;176,44;42,13;153,86;335,41;149,15;65,06;17,67;86,27;147,55;35,73;178,53;76,2;34,21;111,2;74,48;69,93;80,49;21,49;154,95;25,02;118,66;92,26;42,28;146,87;185,54;75,12;215,86;110,96;77,32;59,01;100,52;127,34;84,73;223,4;78,67;77,24;56,35;332,96;33,96;52,85;592,4;55,55;69,12;103,12;27,77;133,97;138,69;143,96;123,92;141,22;54,6;135,14;60,7;56,44;103,88;48,61
2015-08-04;40,62;69,95;106,21;50,51;61,44;174,8;40,31;152,35;330,38;148,97;64,84;17,09;85,75;143,89;35,24;175,97;76,3;33,86;109,96;74,58;69,55;80,2;21,23;152,5;24,89;118,87;94,04;41,39;146,28;182,33;73,45;214,31;109,74;77,49;58,53;99,8;127,01;84,05;222,91;77,77;75,4;55,97;330;34,23;52,92;580,94;55,9;67,8;101,48;27,45;133,05;137,77;146,24;120,84;140,3;54,67;134,55;60,31;55,88;103,13;48,85
2015-08-03;41;69,73;105,82;50,5;62,61;175,59;39,51;152,43;324,38;149,64;65,34;17,11;85,82;143,36;35,48;177,15;76,86;33,91;112,82;74,2;69,22;79,71;21,13;152,78;25,18;119,6;92,88;41,57;146,79;182,4;74,17;216,7;103,98;77,11;58,5;100,02;127,35;84,14;223,48;78;76,61;56,31;332,99;34,27;52,5;554,27;55,4;68,61;101,51;27,5;133,23;138,44;145,8;120,89;136,99;55,2;133,59;59,84;55,95;104,33;48,48
2015-07-31;40,95;70,01;105,75;50,69;62,7;176,59;40,08;152,15;318,78;150,74;65,64;17,34;84,98;144,06;35,06;177;77,62;34,08;112,47;73,81;69,39;79,03;21,16;154,27;25,36;117,86;93,01;41,66;147,98;182,09;72,73;219,3;104,28;76,72;59,24;100,21;127,29;84,51;220,57;78,39;75,43;56,22;337,6;34,18;52,92;553,66;57,95;69,13;102,27;27,34;133,99;139,53;145,23;121,4;135;55,99;133,49;59,87;56,91;104,07;48,98
2015-07-30;40,97;70,16;104,47;50,77;62,36;171,69;40,01;152;317;150,81;64,46;17,25;83,34;143,9;34,97;176,5;74,44;33,25;112,94;73,49;69,62;78,63;20,98;154,89;25,52;117,9;92,96;40,75;146,76;183,7;71,34;218,87;102,96;78,75;59,96;99,84;125,62;84,54;217,36;78,28;68;55,8;340,38;33,87;51,42;547,1;56,12;68,69;101,84;27,5;133,4;139,12;141,44;120,56;135,46;56,35;132,59;59,78;56,06;104,85;48,55
2015-07-29;40,4;70,77;107,78;51,06;62,6;171,47;38,5;151,99;313,34;150,46;64,89;17,32;84,35;145,41;34,6;176,42;76,52;33,69;113,45;73,66;68,9;79,07;20,89;155,27;25,63;115,71;93,56;38,03;146,54;184,41;66,46;217,19;103,74;79,1;60,03;99,73;126,32;85,09;226,85;77,88;68,83;55,82;337,75;33,9;50,75;546,27;55,92;68,61;101,98;27,42;140,26;139,62;142,31;121,52;125,62;57,24;133,38;60,61;53,74;107;48,4
2015-07-28;40,45;71,23;108;50,94;61,2;172,74;38,09;149,88;319,93;149,45;64,66;17,51;83,68;145,87;34,84;175,2;76,35;33,01;111,64;72,12;67;79,02;20,85;154,2;25,97;113,07;92,29;37,54;149,62;184,52;65,84;217,82;105,49;76,75;60,03;99,02;122,21;85,68;226,74;77,47;68,57;54,85;334,99;33,51;50,7;552,45;56,7;68,24;101,61;27,24;138,78;138,65;141,37;121,52;128,3;56,35;130,58;59,81;52,58;106,5;48,85
2015-07-27;39,61;69,34;107,37;50,69;60,98;165,54;37,7;146,33;309,43;146,45;64,3;17,11;82,29;145,9;34,55;171,86;75,03;31,61;109,77;71,99;66,11;78,43;20,43;151,5;25,45;110,54;92,03;37,66;146,65;183,91;66,3;217,27;104,37;74,58;60,46;98,28;121,71;84,15;224,76;75,66;68,42;54,34;329,57;32,55;50,43;540,03;55,17;67,93;100,02;26,8;137,55;137,02;140,29;117,88;123,23;56,37;129,87;59,73;51,6;105,78;49,48
2015-07-24;39,31;68,08;108,73;51,05;60,4;158,59;37,64;147,3;300,03;148,41;65,98;17,36;83,29;145,72;34,52;173,39;75,12;30,09;110,49;73,37;66,53;79,39;20,77;150,86;25,85;112,83;92,83;37,91;147,02;181,76;66,27;221,1;108,54;74,94;60,68;99,15;122,18;84,72;226,66;76,01;69,31;54,74;335,73;32,48;50,89;541,85;55,92;67,78;100,97;26,81;137,97;137,94;140,99;117,94;125,5;65,94;130,73;59,8;51,97;106,66;49,49
2015-07-23;40,25;70,52;110,12;51,2;65,59;164,1;37,97;148,17;385,05;150,89;68,24;17,61;84,27;154,36;35,31;173,71;75,79;30,4;110,19;74,4;67,49;80,13;21,28;155,21;26,04;117,66;93,32;37,62;147,37;184,73;67,05;219,94;113,21;75,64;61,91;100,2;122,78;86,76;229,48;76,8;71,34;55,37;337,52;32,97;51,63;556,61;56,27;68,73;98,25;26,87;138,52;140,6;141,79;119,33;130,85;66,56;131,57;60,82;52,72;107,85;49,85
2015-07-22;40,33;70,56;114,95;50,98;65,23;164,25;37,71;148,01;391,74;151,26;69,37;18,02;86,82;151,07;35,69;172,5;75,86;29,93;110,98;72,47;66,59;80,06;21,35;155,1;26,12;117,44;93,27;37,99;148,63;186,1;70,36;217,49;114,42;76,23;61,1;100,18;121,18;86,38;235,13;76,82;72,42;55,43;340,35;33,06;51,9;556,53;56,55;69,4;98,54;26,79;138,67;140,06;141,02;120,61;131,02;67,9;132,41;61,5;52,57;108,54;50,02
2015-07-21;39,57;70,54;114,1;49,76;65,16;163,7;37,85;147,51;409,5;150,05;68,87;17,76;86,19;151,29;35,89;173,65;75,44;29,45;110,06;72,09;66,54;79,62;21,13;155,78;26,01;117,78;92,28;37,9;147,43;185,85;63,99;237,54;113,87;75,29;56,12;100,34;121,07;85,57;232,49;76,54;72,56;55,94;341;33,31;51,89;560;56,76;68,86;99,06;26,25;137,93;136,47;140,25;120,86;130,97;67,21;130,63;61,2;52,13;108,26;49,12
2015-07-20;40,06;70,8;114,76;50,06;66,04;164,34;37,66;148,16;408,93;149,57;69,97;17,88;86,58;152,93;37,3;176,43;75,83;29,41;110,98;73,09;67,14;79,88;20,87;156,59;25,67;118,2;93,17;37,9;148;186,16;63,4;240,02;115,77;76,41;55,29;100,37;122,43;87,87;234,55;77;72,98;56,26;346,92;33,41;52,25;561,17;57,12;68,73;98,38;26,13;137,36;136,17;142,01;122,65;133,47;66,98;131,12;61,36;52,49;108,03;48,98
2015-07-17;39,95;69,99;113,2;49,9;64,93;163,27;37,36;148,05;404,66;151,56;69,29;17,94;86,76;153,41;37,59;174,07;75,21;29,81;110,14;73,26;67,24;79,97;20,95;158,59;25,72;118,26;93,24;38,01;148,1;187,44;63,25;239,76;117,04;76,86;54,42;100,08;122,3;87,37;234,46;76,91;73,43;56,09;345,01;33,24;52,28;551,98;57,34;68,21;98,21;25,97;136,85;135,75;141,23;123,85;134,17;68,47;130,88;61,04;52,57;107,5;47,8
2015-07-16;40,34;69,99;111,88;49,77;65,37;163,04;37,77;148;403,73;151,24;69,38;17,95;87,02;154,29;37,31;176,67;75,12;29,88;110,54;73,87;67,23;79,84;20,92;157,6;25,74;118,85;93,74;38,1;148,16;186,42;63,83;230,86;117,69;76,72;54,45;101,11;123,69;87,17;235,02;76,8;72,71;56,09;345,67;33,27;52,35;551,53;57,79;68,26;98,17;26,14;136,48;136,66;141,25;124,93;133,9;68,44;130,79;61,21;52,49;107,77;48
2015-07-15;40,13;69,75;110,53;49,31;64,63;160,45;37,7;146,75;400,55;150,58;69,28;17,73;86,6;156,07;37,27;175,3;74,89;29,86;109,9;73,24;66,95;79,67;20,23;159,6;25,43;117,39;94,12;38,34;147,44;187,48;64,12;229,08;115,88;75,93;54,5;100,42;122,76;86,38;234,44;75,95;73,13;55,51;340,87;33,16;52,53;543,38;57,29;67,69;97,51;25,82;136,91;135,25;142,43;125,86;133,53;70,06;130,41;60,59;52,34;107,13;47,11
2015-07-14;40,49;69,8;110,4;50,2;64,31;159,32;37,73;147,23;400,2;151,93;70,06;17,89;86,17;155,95;36,95;179,68;74,71;29,9;109,82;74,08;67,42;80,07;20,57;159,97;25,38;117,36;94,72;38,4;147,24;186,14;64,72;229,26;117,46;76,07;54,66;99,78;123,74;88,76;233,83;75,89;71,91;55,49;341,88;33,25;53;542,9;57,58;67,93;98,26;25,66;137,87;136,59;143,38;125;129,44;71,42;131,7;60,82;52,47;107,4;47,46
2015-07-13;39,96;69,57;110,07;49,72;63,61;155,76;37,6;145,95;391,23;150,78;69,66;17,67;86,12;155,05;36,5;178,2;74,27;29,15;109,16;73,18;66,7;79,5;20,5;156,45;25,35;114,55;94,81;39,24;146,53;185,1;64,9;221,47;113;75,24;55,28;100,27;122,16;88,82;231,43;75,17;69,78;55,18;339,79;33,01;52,03;536,21;57,4;67,43;97,63;25,16;138,16;134,29;143;122,45;124,24;71,06;129,71;60,38;52,21;107,63;47,04
2015-07-10;39,4;69,23;109,46;49,93;62,94;154,1;37,61;144,27;388,23;147,97;69,27;17,6;85,48;157,21;36,45;176,12;73,29;28,96;107,44;71,58;65,67;79,3;20,36;159,73;24,53;113,74;92,97;38,71;145,47;187,25;64,09;219,45;108,33;74,17;54,21;99,53;120,26;88,29;229,56;74,37;69,71;55,26;334,64;32,57;51,53;526,01;57,05;66,55;96,37;24,7;135,95;130,63;141,76;122,15;122,95;71,22;128,53;59,92;51,44;106,81;46,96
2015-07-09;38,92;67,97;108,86;49,19;62,2;151,31;37,02;141,83;399,29;146,7;67,89;17,45;84,16;156,56;35,42;174,68;71,98;28,96;105,7;70,84;64,98;78,82;20,04;158,58;24,18;113,36;91,64;37,96;143,44;186,16;62,87;217,17;108,11;72,16;53,5;98,4;119,44;87,48;226,9;73,09;67,96;54,71;329,1;32,1;51,02;509,03;56,77;65,08;95,66;24,31;134,48;127,82;140,89;119,34;120,89;70,35;125,41;59,76;50,85;106,84;46,57
2015-07-08;38,75;67,66;107,83;49,25;62,74;152,31;36,5;141,14;397,68;147,19;67,74;17,45;83,4;150,44;35,34;173,9;68,92;28,68;104,19;69,69;64,98;78,81;19,88;159,39;23,84;112,94;91,04;37,8;142,52;185,86;61,96;213,9;106;71,67;53,18;97,77;118,03;87,25;224,52;72,85;67,53;54,68;329,01;31,71;50,99;509,3;56,01;64,73;95,42;24,11;134,95;128,2;139,98;118,78;121,54;68,96;125,46;60,31;51,24;107,94;46,48
2015-07-07;39,79;68,56;108,63;50,21;63,5;155,39;37,11;143,24;408,06;148,86;68,23;17,79;85;154,43;35,11;177,53;70,41;29,55;106,38;71,38;65,99;79,66;20,27;160,33;24,58;115,13;92,45;38,8;145,15;187,1;62,64;221,77;109,32;72,86;53,5;98,92;120,56;88,73;228,23;73,46;68,82;55,29;345,28;31,97;52,18;517,61;56,63;64,64;96,9;24,36;136,9;130,95;141,65;120,7;127,48;71,49;129,8;60,65;52,18;109,77;47,88
